anime_id,name,genre,episodes
29976,Dance with Devils,"Demons, Harem, Romance, Shoujo, Supernatural",12
2769,Galactic Patrol Lensman,"Action, Adventure, Sci-Fi",25
2067,Gekiganger 3: The Movie,"Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",1
4244,Ginga Shippuu Sasuraiger,"Action, Adventure, Mecha",43
32011,Hakuouki: Otogisoushi,"Fantasy, Historical, Josei, Samurai",13
28351,Hikari no Megami,"Action, Fantasy",1
1839,Jagainu-kun,"Adventure, Fantasy, Kids, Shoujo, Slice of Life",26
2074,Kero Kero Chime,"Adventure, Comedy, Fantasy",30
1067,Kishin Houkou Demonbane (TV),"Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen",12
7540,Kurogane no Linebarrels Specials,"Action, Comedy, Ecchi, Mecha",2
6587,Kurokami: Intermission,"Action, Martial Arts, Super Power",1
20723,Kyousou Giga (TV) Recaps,"Action, Fantasy, Supernatural",2
1617,Massugu ni Ikou.,"Comedy, Josei, Romance, Slice of Life",4
1806,Master Mosquiton 99,"Action, Adventure, Comedy, Supernatural, Vampire",26
622,Natsu-iro no Sunadokei,"Drama, Romance, Sci-Fi",2
33181,Nijiiro Days OVA,"Comedy, Romance, School, Shoujo, Slice of Life",1
4795,Pokemon: Pika Pika Hoshizora Camp,"Adventure, Comedy, Fantasy, Kids",1
18781,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,"Comedy, Music, Slice of Life",6
32360,Qualidea Code,"Action, Magic, Supernatural",12
10308,Sengoku Otome: Momoiro Paradox,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",13
4515,Seton Doubutsuki: Risu no Banner,"Drama, Kids",26
14957,Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,"Comedy, Fantasy, Supernatural",8
7082,Shugo Chara! Party!,"Comedy, Magic, School, Shoujo",25
2010,Taiho Shichau zo in America,"Action, Comedy, Police, Shounen",1
21201,Teekyuu 2 Specials,"Comedy, School, Shounen, Sports",2
916,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",13
2105,Touka Gettan,"Drama, Romance, Supernatural",26
6883,Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,"Comedy, Fantasy, Supernatural",1
1130,Windaria,"Action, Drama, Fantasy, Romance, Sci-Fi",1
6748,Yokuwakaru Gendaimahou 00,"Comedy, Magic",1
3325,Yuusha Exkaiser,"Action, Mecha, Sci-Fi, Shounen",48
1673,Bomberman B-Daman Bakugaiden V,"Sci-Fi, Shounen",50
1754,Di Gi Charat Summer Special 2000,Comedy,4
1704,Eat-Man,"Action, Adventure, Sci-Fi, Shounen, Super Power",12
8503,Fushigi Mahou Fun Fun Pharmacy,"Kids, Magic",48
2060,Gall Force 1: Eternal Story,"Action, Adventure, Mecha, Military, Sci-Fi, Space",1
4361,Grenadier: Hohoemi no Senshi Specials,"Comedy, Ecchi, Parody",7
2804,Hana no Mahoutsukai Mary Bell,"Adventure, Fantasy, Magic, Shoujo",50
840,Narue no Sekai,"Comedy, Romance, Sci-Fi",12
2086,NG Knight Ramune &amp; 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,"Adventure, Comedy, Fantasy, Shounen",3
31848,Ojisan to Marshmallow,"Comedy, Slice of Life",12
1978,Onkyo Seimeitai Noiseman,"Action, Fantasy, Sci-Fi",1
402,Otogi Juushi Akazukin OVA,"Adventure, Comedy, Fantasy, Magic",1
13799,Pokemon: Meloetta no Kirakira Recital,"Adventure, Comedy, Fantasy, Kids, Music",1
4874,Pokemon: Pikachu no Fuyuyasumi,"Adventure, Comedy, Fantasy, Kids",2
30103,Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,"Fantasy, Magic, Music, Shoujo",1
15781,Puchimas!: Petit iDOLM@STER Episode 0,"Comedy, Music, Slice of Life",1
10611,R-15,"Comedy, Ecchi, Harem, Romance, School",12
23,Ring ni Kakero 1,"Action, Shounen, Sports",12
23581,Romeo no Aoi Sora Specials,"Adventure, Drama, Historical, Slice of Life",2
33173,Sansha Sanyou Specials,"Comedy, School, Slice of Life",3
472,To Heart,"Drama, Harem, Romance, School, Slice of Life",13
1980,Trava: Fist Planet,"Action, Comedy, Mecha, Sci-Fi, Space",4
7839,UFO Robo Grendizer: Akai Yuuhi no Taiketsu,"Mecha, Sci-Fi",1
20613,Viva Namida,Music,1
32601,12-sai.: Chicchana Mune no Tokimeki,"Romance, School, Shoujo",12
4744,Akaneiro ni Somaru Saka,"Comedy, Harem, Romance, School",12
10516,Anemone,"Drama, Magic, Supernatural",1
6533,Atarashii Sekai,Music,1
375,Bannou Bunka Neko-Musume (1998),"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",12
6511,Beast Wars Neo,"Action, Adventure, Mecha, Shounen, Super Power",35
2801,Candy Candy: Haru no Yobigoe,"Drama, Shoujo, Slice of Life",1
119,Final Approach,"Comedy, Drama, Romance, Slice of Life",13
241,Girls Bravo: First Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",11
32511,Girls und Panzer: Nihon Senshadou Renmei News,Comedy,2
973,Glass no Kantai: La Legende du Vent de l&#039;Univers,"Adventure, Sci-Fi",24
3190,Guitar wo Motta Shounen: Kikaider vs. Inazuman,"Sci-Fi, Shounen",1
863,Joshikousei: Girl&#039;s High,"Comedy, Drama, Ecchi, School, Slice of Life",12
2211,Jumping,Adventure,1
1572,Jungle Taitei,"Adventure, Kids, Shounen",52
1658,Karakuri no Kimi,"Action, Comedy, Fantasy, Historical, Horror, Martial Arts, Samurai, Shounen, Supernatural",1
10076,Kämpfer für die Liebe,"Action, Comedy, Ecchi, Shoujo Ai, Super Power",2
412,Kore ga Watashi no Goshujinsama,"Comedy, Ecchi, Slice of Life",12
1810,Kyoushirou to Towa no Sora,"Drama, Magic, Romance, Shounen",12
9936,Maken-Ki!,"Action, Ecchi, Harem, Martial Arts, School, Super Power",12
7103,Miracle☆Train: Oedo-sen e Youkoso,"Fantasy, Shoujo",13
2456,Mori no Densetsu,"Adventure, Drama, Fantasy, Music",1
9774,Morita-san wa Mukuchi,"Comedy, School, Slice of Life",1
4112,Mouse and His Child,Adventure,1
4961,Mushrambo (2008),"Action, Adventure, Fantasy, Sci-Fi",2
1350,Parasite Dolls,"Action, Mecha, Police, Sci-Fi",3
6428,Psychoarmor Govarian,"Action, Mecha, Sci-Fi, Super Power",26
14921,RDG: Red Data Girl,"Fantasy, Magic",12
5636,RESTOL: Special Rescue Team,"Action, Adventure, Mecha, Police",26
31716,Rewrite,"Action, Comedy, Romance, School, Supernatural",13
10073,Seikon no Qwaser II,"Action, Ecchi, Seinen, Super Power, Supernatural",12
8248,Soukou Kihei Votoms: Case; Irvine,"Action, Drama, Mecha, Military, Sci-Fi",1
1005,Star Ocean EX,"Adventure, Fantasy, Sci-Fi, Shounen",26
979,Street Fighter Zero The Animation,"Action, Drama, Martial Arts, Shounen, Super Power",1
22335,Teekyuu 3 Specials,"Comedy, School, Shounen, Sports",2
925,Transformers Headmasters,"Adventure, Mecha, Sci-Fi, Shounen",35
744,Trouble Chocolate,"Comedy, Romance, Sci-Fi, Shounen",20
6137,Tsuki no Waltz,Music,1
7160,Yoroshiku Mechadock,"Action, Cars, Comedy, Police, Sports",30
3812,Yume no Hoshi no Button Nose,"Adventure, Kids",26
3003,Yumedamaya Kidan,"Drama, Fantasy",1
2356,Amon: Devilman Mokushiroku,"Demons, Horror, Psychological, Supernatural",1
10693,Appleseed XIII Remix Movie 2: Yogen,"Action, Mecha, Military, Police, Sci-Fi",1
16518,Arata Kangatari,"Adventure, Fantasy, Shounen",12
32866,Brave Witches,"Action, Ecchi, Magic, Military, Sci-Fi",12
11103,Busou Shinki Moon Angel,"Action, Sci-Fi",10
6383,Chargeman Ken!,"Action, Adventure, Sci-Fi, Shounen",65
289,Comic Party,"Comedy, Drama",13
706,Comic Party Revolution,"Comedy, Drama",13
1676,Cosmo Warrior Zero,"Action, Adventure, Military, Sci-Fi, Space",13
1661,Cutey Honey,"Action, Adventure, School, Sci-Fi",25
1178,Detonator Orgun,"Action, Mecha, Sci-Fi",3
11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,"Action, Adventure, Comedy, Fantasy, Shounen",25
365,Fake,"Comedy, Mystery, Police, Romance, Shounen Ai",1
29255,Ghost in the Shell Arise Episode: [.jp],Action,1
7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,"Drama, Fantasy, Mystery",1
31675,Haikyuu!! Quest Picture Drama,"Comedy, Fantasy, Game, Shounen",3
19255,Hyakka Ryouran: Samurai Bride Specials,"Comedy, Ecchi",6
1694,iDOLM@STER Xenoglossia,"Action, Comedy, Mecha, Sci-Fi",26
17831,Inu to Hasami wa Tsukaiyou,"Comedy, Supernatural",12
23711,Kakumei no Wakaki Sora,"Drama, Historical",1
7875,Kanokon: Manatsu no Dai Shanikusai Specials,Ecchi,2
10016,Kizuna Ichigeki,"Comedy, Martial Arts",1
2568,Kojika Monogatari,Drama,52
9754,Kuragehime: Eiyuu Retsuden☆,"Comedy, Josei, Slice of Life",4
4439,Kurenai Sanshirou,"Action, Martial Arts, Sports",26
6796,Kyuukyoku Choujin R,"Comedy, Sci-Fi",1
3823,Little Lulu to Chicchai Nakama,"Comedy, Kids, Slice of Life",26
21451,Nihonbashi Koukashita R Keikaku,Music,1
11083,Nurarihyon no Mago: Sennen Makyou Recaps,"Action, Demons, Shounen, Supernatural",2
5957,Nyoro-n Churuya-san,Comedy,13
12671,Pokemon Best Wishes! Season 2: Kyurem vs. Seikenshi,"Action, Adventure, Comedy, Drama, Fantasy, Kids",1
8438,Pokemon Ranger: Hikari no Kiseki,"Adventure, Comedy, Fantasy, Kids",2
4794,Pokemon: Pikachu no Dokidoki Kakurenbo,"Adventure, Comedy, Fantasy, Kids",1
564,Puni Puni☆Poemii,"Comedy, Magic, Sci-Fi, Shounen",2
21497,Sengoku Musou SP: Sanada no Shou,"Action, Historical, Samurai",1
12267,Takara-sagashi,"Adventure, Fantasy, Kids",1
2686,Tetsujin 28-gou,"Adventure, Mecha, Sci-Fi, Shounen",96
33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,"Adventure, Sci-Fi",12
8108,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,"Adventure, Comedy, Kids",1
7568,Umineko no Naku Koro ni Specials,"Comedy, Parody",26
1986,Wakusei Robo Danguard Ace,"Mecha, Sci-Fi, Shounen",56
155,X/1999,"Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural",1
2729,X²: Double X,"Drama, Music, Shoujo",1
3295,Yatterman,"Adventure, Comedy, Parody",60
1894,Yu☆Gi☆Oh!: Hikari no Pyramid,"Adventure, Comedy, Fantasy, Game",1
20533,Z/X: Ignition,"Adventure, Fantasy, Game, Sci-Fi",12
2028,Zettai Muteki Raijin-Oh (1992),"Mecha, Sci-Fi, Shounen",4
4469,.hack//G.U. Trilogy: Parody Mode,"Comedy, Fantasy, Game, Parody, Sci-Fi",1
2041,Ai to Yuuki no Pig Girl Tonde Buurin,"Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo",51
9548,Alps no Shoujo Heidi: Alm no Yama-hen,"Drama, Historical, Slice of Life",1
591,Amaenaide yo!!,"Comedy, Ecchi, Harem, Romance, Supernatural",12
1348,Bubblegum Crash,"Action, Adventure, Mecha, Sci-Fi, Shounen",3
31048,Burenai Ai de,Music,1
33360,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e Picture Drama,"Comedy, Military",1
5147,Comic Party Revolution OVA,Comedy,4
1153,Crying Freeman,"Action, Drama, Martial Arts, Police, Romance, Seinen",6
2638,Doraemon: It&#039;s Spring!,"Adventure, Comedy, Fantasy, Kids, Shounen",1
7775,Futatsu no Kurumi,Drama,1
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,"Adventure, Drama, Sci-Fi",5
5276,Happy Happy Clover,"Comedy, Fantasy, Kids, Shoujo",13
33421,Hitori no Shita: The Outcast,"Action, Super Power, Supernatural",12
11101,Honoo no Alpenrose,"Drama, Historical, Romance, Shoujo",2
1085,Interlude,"Adventure, Horror, Mystery",3
3436,Meme Iroiro Yume no Tabi,"Adventure, Kids, Sci-Fi",127
1062,Nekojiru Gekijou Jirujiru Original,"Action, Comedy",27
2710,Nintama Rantarou Movie,"Comedy, Shounen",1
10886,Nurarihyon no Mago: Jump Super Anime Tour Special,"Action, Demons, Shounen, Sports, Supernatural",1
32359,Pokemon XY&amp;Z: Subete no Nazo wo Tokiakase!,"Action, Adventure, Fantasy, Kids",1
6609,Pucca (2006),"Comedy, Parody, Romance",26
5288,RahXephon Specials,"Action, Drama, Mecha, Music, Mystery, Romance, Sci-Fi",2
197,Rizelmine,"Comedy, Ecchi, Romance, School, Sci-Fi",24
31593,Rokka no Yuusha Picture Drama,"Action, Adventure, Fantasy, Magic, Mystery",3
3735,Ryuuseiki Gakusaver,"Action, Comedy, Mecha, Parody, School, Sci-Fi, Space",6
9916,Samurai Giants,Sports,46
28283,Sengoku Musou,"Action, Historical, Samurai",12
1012,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,"Comedy, Martial Arts, School, Shounen",2
3410,Sky Girls Specials,"Comedy, Mecha, Military, Sci-Fi",9
9494,Soukyuu no Fafner: Arcadian Memory,"Action, Drama, Mecha, Military, Sci-Fi",2
13679,Tottoko Hamtarou Hai!,"Adventure, Kids",77
30437,Wakako-zake,"Seinen, Slice of Life",12
8598,Yuki,"Adventure, Demons, Fantasy",1
24751,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,"Action, Comedy, Ecchi, Shoujo Ai",1
3800,Arrow Emblem Grand Prix no Taka,"Cars, Drama, Sports",44
31387,Aru Hi Inu no Kuni kara Tegami ga Kite,"Drama, Shoujo",1
3081,Attacker You!,"Action, Romance, Shoujo, Sports",58
1185,Battle Athletess Daiundoukai,"Action, Comedy, Ecchi, Sci-Fi, Shounen, Space, Sports",6
3389,Bus Gamer,Action,3
5189,Chou Tokkyuu Hikarian,"Action, Adventure, Kids",156
3035,Chouon Senshi Borgman,"Action, Demons, Sci-Fi, Shounen",35
2696,Crusher Joe (1989),"Action, Adventure, Sci-Fi",2
21599,Fight Ippatsu! Juuden-chan!! OVA,"Comedy, Ecchi, Sci-Fi",1
7744,Fight Ippatsu! Juuden-chan!! Specials,"Comedy, Ecchi",6
3185,Fortune Quest L,"Adventure, Comedy, Fantasy, Magic",26
11307,Ginga Patrol PJ,"Drama, Military, Sci-Fi, Space",26
10187,HenSemi (TV),"Comedy, Ecchi, Seinen",13
10338,Honto ni Atta! Reibai Sensei,"Comedy, School, Shounen, Supernatural",22
32214,Koukaku no Pandora,"Action, Comedy, Ecchi, Sci-Fi",12
2895,Kujiratori,Adventure,1
3054,La Seine no Hoshi,"Adventure, Drama, Historical, Shoujo",39
12661,Light Lag,Music,1
3391,Maicching Machiko-sensei,"Comedy, Ecchi, School",95
4640,Maroko,"Comedy, Sci-Fi",1
32446,MONSTER GENERATiON,Music,1
30757,Monster Strike,"Action, Fantasy, Game",51
31144,Mottainai,Slice of Life,1
31621,Ooyasan wa Shishunki!,"Comedy, Slice of Life",12
31797,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken Specials,"Comedy, Ecchi, Harem, Romance, School",6
682,Otogi Story Tenshi no Shippo,"Comedy, Fantasy, Harem, Magic, Romance",12
438,Phantom The Animation,"Action, Drama, Shounen",3
16680,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,"Action, Adventure, Comedy, Fantasy, Kids",1
8709,Pokemon: Pikachu Koori no Daibouken,"Adventure, Comedy, Fantasy, Kids",1
10916,Pokemon: Pikachu no Fuyuyasumi (2000),"Adventure, Comedy, Fantasy, Kids",2
25867,Rolling☆Girls,"Action, Adventure, Slice of Life, Super Power",12
27741,Shounen Hollywood: Holly Stage for 50,"Music, Shoujo, Slice of Life",13
10384,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,"Comedy, Romance, School, Shoujo Ai",10
2766,Super Doll Licca-chan,"Adventure, Comedy, Magic",52
18799,Take Your Way,"Action, Music, Seinen, Supernatural",1
4427,Tatakae!! Ramenman,"Action, Adventure, Comedy, Martial Arts, Shounen",35
6468,Tensai Bakabon,"Comedy, Slice of Life",40
5535,Tottoi,"Adventure, Drama, Kids, Slice of Life",1
4387,UFO Robo Grendizer tai Great Mazinger,"Mecha, Sci-Fi",1
715,Yume de Aetara,"Comedy, Drama, Ecchi, Romance, Seinen",3
12437,Yuri Seijin Naoko-san (2012),Comedy,1
15951,Amagami SS+ Plus Picture Drama,Romance,2
1370,Atama Yama,"Comedy, Dementia, Fantasy",1
1682,Baldr Force Exe Resolution,"Action, Drama, Mecha, Sci-Fi",4
31573,Brave Beats,"Adventure, Music",22
16614,Busou Shinki OVA,"Action, Sci-Fi",1
9558,Cheung gong chat hou,Kids,1
3522,Choujin Locke,"Action, Sci-Fi, Super Power",1
1794,Dirty Pair no Ooshoubu: Nolandia no Nazo,"Action, Adventure, Comedy, Police, Sci-Fi",1
9493,Dororon Enma-kun Meeramera,"Action, Comedy, Ecchi, Fantasy, Magic, Super Power, Supernatural",12
1189,Eden&#039;s Bowy,"Action, Adventure, Fantasy, Romance, Sci-Fi",26
5883,Examurai Sengoku,"Action, Martial Arts, Samurai, Sci-Fi",24
29231,Fushigiboshi no☆Futagohime Gyu! Recap,"Comedy, Magic, Shoujo",1
2061,Gall Force 2: Destruction,"Action, Military, Sci-Fi, Space",1
19271,Gekitou! Crush Gear Turbo: Kaizabaan no Chousen,"Shounen, Sports",1
3433,Go-Q-Choji Ikkiman,"Sci-Fi, Sports",32
9900,Hamster Club,Kids,140
8101,HenSemi,"Comedy, Ecchi, Seinen",2
33309,Jie Mo Ren,"Action, Fantasy, Mystery, Supernatural",14
3435,Joou Heika no Petite Angie,"Historical, Mystery, Shoujo",26
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,Music,1
5828,Kishin Douji Zenki Gaiden: Anki Kitan,"Action, Supernatural",1
33118,Kuma Miko Specials,"Comedy, Seinen",2
3878,Mahou Shoujo Lalabel,"Comedy, Magic, Shoujo, Slice of Life",49
31448,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka! Special,"Comedy, Magic",1
32324,Major 2nd,"Shounen, Sports",1
31560,Miss Monochrome: The Animation 3,"Comedy, Music, Slice of Life",13
23943,Mobile Suit Gundam Unicorn: One of Seventy Two,Mecha,1
4421,Moetan Specials,"Comedy, Ecchi, Magic, School",2
32829,Nobunaga no Shinobi,"Comedy, Historical",Unknown
6625,Nono-chan,"Comedy, Slice of Life",61
31452,Norn9: Norn+Nonet,"Adventure, Fantasy, Josei, Romance",12
32190,Omoi no Kakera,Slice of Life,1
4910,Pokemon: Pikachu no Wanpaku Island,"Adventure, Comedy, Fantasy, Kids",1
4792,Pokemon: Pikachu Tankentai,"Adventure, Comedy, Fantasy, Kids",1
1298,Project A-Ko 4: Final,"Action, Comedy, Mecha, Sci-Fi, Super Power",1
17913,Redial,Music,1
1693,Reideen,"Action, Mecha, Sci-Fi",26
13517,Ryuugajou Nanana no Maizoukin,"Comedy, Supernatural",1
10687,Saint Seiya: Legend of Sanctuary,"Adventure, Fantasy, Sci-Fi, Shounen",1
19919,Tesagure! Bukatsumono,"Parody, School, Slice of Life",12
471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",13
2699,Uchuu Kaizoku Mito no Daibouken,"Action, Comedy, Sci-Fi",13
4371,Uchuu Senshi Baldios (Movie),"Action, Mecha, Sci-Fi, Space",1
1233,Aozora Shoujo-tai,"Action, Comedy, Military, Romance, Shounen",7
17092,Dallyeola Hani,Sports,13
30127,Danchigai,"Comedy, Slice of Life",12
17705,DD Hokuto no Ken (2013),"Parody, Seinen",13
660,Denshin Mamotte Shugogetten,"Comedy, Fantasy, Magic, Romance, Shounen",8
4554,Dokkiri Doctor,"Comedy, Slice of Life",26
12885,Dynamic Super Robots Soushingekki,"Action, Mecha, Sci-Fi, Shounen",3
31070,Etotama Specials,"Action, Comedy, Fantasy",6
1733,eX-Driver: Nina &amp; Rei Danger Zone,"Action, Cars, Sci-Fi",1
1799,Fatal Fury: Legend of the Hungry Wolf,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",1
21373,Freezing Vibration Specials,"Action, Comedy, Ecchi",6
125,Futakoi,"Comedy, Romance, School",13
8765,Futarigurashi,"Comedy, Ecchi, Romance",36
30531,Gakuen Handsome The Animation,"Comedy, Parody, School, Shounen Ai",1
8538,Gokujou!! Mecha Mote Iinchou Second Collection,"Comedy, Romance, School, Shoujo",51
24695,Gokukoku no Brynhildr Special,"Comedy, Ecchi, Harem, Sci-Fi, Seinen",1
14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph","Drama, Historical, Josei",2
20381,Jungle Taitei Movie,"Adventure, Shounen",1
3100,Kamen Rider SD Kaiki?! Kumo Otoko,"Action, Parody",1
5153,Kikou Kai Galient,"Action, Fantasy, Mecha, Sci-Fi",25
4504,Kinkyuu Hasshin Saver Kids,"Action, Adventure, Comedy, Mecha, Sci-Fi",50
21241,Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,Comedy,5
31866,Last Exile: Ginyoku no Fam Movie - Over the Wishes,"Action, Adventure, Sci-Fi",1
6368,Legend of Regios,Magic,3
783,Miami Guns,"Comedy, Ecchi, Police, Shounen",13
2306,Mobile Suit SD Gundam&#039;s Counterattack,"Comedy, Mecha, Parody",2
4536,Muteki Robo Trider G7,"Comedy, Mecha, Sci-Fi, Space",50
8487,Onigamiden,"Action, Demons, Supernatural",1
4013,Paul no Miracle Daisakusen,"Action, Adventure, Kids",51
10917,Pokemon: Pikachu no Fuyuyasumi (2001),"Adventure, Comedy, Fantasy, Kids",3
1297,Project A-Ko 3: Cinderella Rhapsody,"Action, Comedy, Mecha, Sci-Fi, Super Power",1
2031,Shining Tears X Wind,"Action, Adventure, Fantasy, Magic",13
6885,Sora no Manimani Specials,"Comedy, School, Slice of Life",3
684,Tenshi no Shippo Chu!,"Fantasy, Magic, Romance",11
9531,Tezuka Osamu Monogatari: Boku wa Son Gokuu,Adventure,1
21353,Tokyo ESP,"Action, Comedy, Sci-Fi, Shounen, Super Power, Supernatural",12
33377,Trickster: Edogawa Ranpo &quot;Shounen Tanteidan&quot; yori,Mystery,24
4132,Wakakusa no Yon Shimai,"Drama, Historical, Slice of Life",26
718,Yume de Aetara (TV),"Comedy, Drama, Romance, Seinen, Slice of Life",16
30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Comedy,7
10196,Baby Princess 3D Paradise 0 [Love],"Ecchi, Harem, Seinen",1
32311,Beautiful World,"Action, Drama, Mecha, Music, Sci-Fi",1
13253,Blossom,Music,1
2640,Doraemon: It&#039;s Summer!,"Adventure, Comedy, Fantasy, Kids, Shounen",1
33222,Fudanshi Koukou Seikatsu,"Comedy, School, Shoujo, Slice of Life",12
26053,Futari wa Precure: Splash☆Star Maji★Doki♥ Theater,"Action, Comedy, Fantasy, Magic, Shoujo",1
6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,Horror,35
2062,Gall Force 3: Stardust War,"Action, Military, Sci-Fi, Space",1
2617,Ghiblies,Comedy,2
23137,Girls und Panzer Heartful Tank Disc Picture Drama,"Military, School",4
8839,Gundam Neo Experience 0087: Green Divers,"Adventure, Mecha, Space",1
2207,Hamelin no Violin Hiki: The Movie,"Adventure, Comedy, Fantasy",1
25861,Inugami-san to Nekoyama-san Special,"Comedy, School, Shoujo Ai",1
33129,Joker Game: Kuroneko Yoru no Bouken,"Drama, Historical, Military, Seinen",2
6657,Joshikousei: Girl&#039;s High Specials,"Comedy, Slice of Life",3
6375,Kagaku Ninja-tai Gatchaman F,"Action, Adventure, Sci-Fi, Shounen",48
